YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,8,15,6,WN,4213,N450WN,LAX,LAS,1800,1800,0,13,1813,65,76,44,236,1857,19,1905,1916,11,0,0,,,,,,
2015,1,18,7,UA,515,N488UA,CLE,ORD,1635,1630,-5,14,1644,94,74,54,315,1638,6,1709,1644,-25,0,0,,,,,,
2015,2,15,7,MQ,3137,N617MQ,MLI,DFW,1725,1722,-3,10,1732,142,135,112,691,1924,13,1947,1937,-10,0,0,,,,,,
2015,7,2,4,EV,6052,N12996,ORD,MLI,1739,1736,-3,16,1752,56,53,32,139,1824,5,1835,1829,-6,0,0,,,,,,
2015,10,17,6,VX,715,N529VA,11259,14771,1430,1434,4,12,1446,225,215,199,1476,1605,4,1615,1609,-6,0,0,,,,,,
2015,8,16,7,WN,2366,N8327A,BWI,BDL,2155,2248,53,9,2257,70,65,51,283,2348,5,2305,2353,48,0,0,,0,0,48,0,0
2015,11,13,5,AA,1457,N3HPAA,PHL,ORD,500,452,-8,11,503,148,143,122,678,605,10,628,615,-13,0,0,,,,,,
2015,5,16,6,WN,416,N400WN,LAX,ATL,1010,1018,8,12,1030,260,239,219,1947,1709,8,1730,1717,-13,0,0,,,,,,
2015,10,22,4,F9,735,N912FR,10397,11193,820,819,-1,16,835,85,85,62,373,937,7,945,944,-1,0,0,,,,,,
2015,5,3,7,HA,354,N491HA,LIH,HNL,1610,1609,-1,7,1616,33,33,20,102,1636,6,1643,1642,-1,0,0,,,,,,
2015,2,24,2,DL,2511,N981AT,ATL,GPT,1615,1611,-4,32,1643,89,93,58,352,1641,3,1644,1644,0,0,0,,,,,,
2015,10,21,3,AA,1980,N578UW,11057,10721,750,744,-6,29,813,135,150,111,728,1004,10,1005,1014,9,0,0,,,,,,
2015,4,27,1,EV,5830,N36915,ORD,FAR,1227,1229,2,18,1247,116,110,87,557,1414,5,1423,1419,-4,0,0,,,,,,
2015,10,26,1,UA,692,N427UA,13930,12953,1800,1759,-1,27,1826,129,124,87,733,2053,10,2109,2103,-6,0,0,,,,,,
2015,1,21,3,DL,46,N710TW,JFK,SFO,700,657,-3,33,730,408,364,328,2586,958,3,1048,1001,-47,0,0,,,,,,
2015,4,3,5,AA,344,N3GSAA,MIA,DEN,1355,1736,221,22,1758,264,286,256,1709,2014,8,1619,2022,243,0,0,,22,0,42,179,0
2015,2,18,3,EV,5235,N738EV,BGR,DTW,645,644,-1,43,727,161,167,118,750,925,6,926,931,5,0,0,,,,,,
2015,11,13,5,WN,2443,N8634A,MDW,PVD,2150,2146,-4,7,2153,125,108,96,842,29,5,55,34,-21,0,0,,,,,,
2015,11,12,4,MQ,3248,N507MQ,LGA,ATL,1250,1250,0,32,1322,163,170,131,762,1533,7,1533,1540,7,0,0,,,,,,
2015,6,11,4,AA,966,N3KNAA,MIA,EWR,1825,1848,23,34,1922,181,191,151,1085,2153,6,2126,2159,33,0,0,,33,0,0,0,0
2015,4,4,6,AA,372,N4XTAA,DFW,MFE,1030,1031,1,19,1050,101,95,73,469,1203,3,1211,1206,-5,0,0,,,,,,
2015,8,4,2,EV,5047,N917EV,ROA,ATL,1702,1657,-5,16,1713,88,86,58,357,1811,12,1830,1823,-7,0,0,,,,,,
2015,2,4,3,US,2001,N126UW,PHL,FLL,1000,1018,18,17,1035,186,171,151,992,1306,3,1306,1309,3,0,0,,,,,,
2015,1,5,1,NK,175,N523NK,MSP,LAS,1455,1517,22,12,1529,203,195,176,1299,1625,7,1618,1632,14,0,0,,,,,,
2015,4,30,4,WN,1264,N234WN,PHX,SAN,1245,1243,-2,15,1258,60,72,49,304,1347,8,1345,1355,10,0,0,,,,,,
2015,12,18,5,UA,1692,N73283,FLL,SFO,620,618,-2,13,631,390,379,355,2584,926,11,950,937,-13,0,0,,,,,,
2015,3,29,7,WN,862,N7718B,BWI,PVD,1430,1431,1,7,1438,70,69,57,327,1535,5,1540,1540,0,0,0,,,,,,
2015,2,9,1,DL,2465,N964DL,BDL,ATL,1528,1547,19,32,1619,166,159,122,859,1821,5,1814,1826,12,0,0,,,,,,
2015,4,18,6,US,520,N752US,PHX,BWI,849,853,4,16,909,266,255,233,1999,1602,6,1615,1608,-7,0,0,,,,,,
2015,8,14,5,WN,774,N7815L,BWI,MCO,625,625,0,15,640,140,135,113,787,833,7,845,840,-5,0,0,,,,,,
2015,4,25,6,B6,213,N793JB,JFK,LGB,1349,1348,-1,20,1408,377,368,344,2465,1652,4,1706,1656,-10,0,0,,,,,,
2015,4,28,2,OO,2891,N869AS,LAX,SMF,805,,,,,91,,,373,,,936,,,0,1,A,,,,,
2015,4,20,1,AA,205,N3MAAA,BOS,LAX,700,653,-7,21,714,387,387,340,2611,954,26,1027,1020,-7,0,0,,,,,,
2015,4,17,5,DL,1938,N986DL,ATL,DCA,1620,1631,11,22,1653,109,102,73,547,1806,7,1809,1813,4,0,0,,,,,,
2015,8,31,1,WN,1256,N446WN,SMF,SAN,1330,1329,-1,8,1337,85,80,69,480,1446,3,1455,1449,-6,0,0,,,,,,
2015,10,1,4,EV,6109,N16999,13930,14108,914,907,-7,27,934,55,62,31,130,1005,4,1009,1009,0,0,0,,,,,,
2015,5,22,5,UA,1206,N14107,FLL,EWR,1700,1656,-4,17,1713,188,176,140,1065,1933,19,2008,1952,-16,0,0,,,,,,
2015,8,2,7,B6,1023,N942JB,JFK,LAX,2130,2128,-2,45,2213,374,377,326,2475,39,6,44,45,1,0,0,,,,,,
2015,8,7,5,WN,322,N644SW,ATL,PIT,2205,2225,20,20,2245,100,100,76,526,1,4,2345,5,20,0,0,,0,0,1,19,0
2015,1,12,1,UA,1117,N75861,LAX,EWR,1247,1246,-1,17,1303,302,295,268,2454,2031,10,2049,2041,-8,0,0,,,,,,
2015,8,30,7,AA,1356,N439AA,DFW,AUS,830,822,-8,10,832,55,46,32,190,904,4,925,908,-17,0,0,,,,,,
2015,2,8,7,MQ,2987,N521MQ,SYR,ORD,615,610,-5,77,727,160,182,94,607,801,11,755,812,17,0,0,,17,0,0,0,0
2015,4,23,4,UA,1612,N76514,TPA,EWR,610,605,-5,16,621,158,161,137,997,838,8,848,846,-2,0,0,,,,,,
2015,3,14,6,OO,5211,N712SK,IAH,SLC,1745,1747,2,16,1803,202,178,158,1195,1941,4,2007,1945,-22,0,0,,,,,,
2015,6,26,5,EV,5333,N872AS,AVL,ATL,555,548,-7,16,604,53,53,34,164,638,3,648,641,-7,0,0,,,,,,
2015,11,20,5,AA,165,N3MPAA,DFW,LAS,2050,2109,19,15,2124,179,180,157,1055,2201,8,2149,2209,20,0,0,,1,0,3,16,0
2015,7,14,2,MQ,3569,N907MQ,DFW,FWA,1815,1841,26,41,1922,139,163,119,859,2221,3,2134,2224,50,0,0,,24,0,25,1,0
2015,9,4,5,B6,866,N629JB,SJU,ORD,1540,1539,-1,12,1551,303,325,298,2072,1949,15,1943,2004,21,0,0,,21,0,0,0,0
2015,2,19,4,B6,1802,N907JB,FLL,JFK,2118,2213,55,17,2230,161,157,136,1069,46,4,2359,50,51,0,0,,0,0,6,45,0
2015,9,8,2,AA,1995,N658AW,SLC,PHL,630,641,11,12,653,261,244,228,1927,1241,4,1251,1245,-6,0,0,,,,,,
2015,11,24,2,WN,231,N473WN,SAT,BWI,515,511,-4,6,517,185,175,161,1407,858,8,920,906,-14,0,0,,,,,,
2015,4,26,7,UA,1718,N66814,IAH,AUS,2115,2138,23,21,2159,60,60,31,140,2230,8,2215,2238,23,0,0,,0,0,14,9,0
2015,9,18,5,DL,1602,N693DL,LAS,ATL,600,559,-1,15,614,235,215,192,1747,1226,8,1255,1234,-21,0,0,,,,,,
2015,8,4,2,WN,1154,N434WN,MCO,BNA,1340,1344,4,14,1358,110,113,93,616,1431,6,1430,1437,7,0,0,,,,,,
2015,12,21,1,DL,1050,N913DN,ATL,RSW,2230,2230,0,14,2244,100,92,73,515,2357,5,10,2,-8,0,0,,,,,,
2015,12,22,2,EV,4194,N13161,MCI,IAH,1426,1442,16,15,1457,127,123,100,643,1637,8,1633,1645,12,0,0,,,,,,
2015,5,1,5,EV,3923,N17169,IAH,PNS,1910,1911,1,20,1931,88,98,73,489,2044,5,2038,2049,11,0,0,,,,,,
2015,8,17,1,AS,151,N768AS,ANC,OME,1015,1004,-11,9,1013,90,92,77,539,1130,6,1145,1136,-9,0,0,,,,,,
2015,12,14,1,OO,4979,N782SK,PSP,IAH,700,653,-7,22,715,181,176,147,1269,1142,7,1201,1149,-12,0,0,,,,,,
2015,10,8,4,WN,609,N397SW,14679,14831,1245,1244,-1,11,1255,80,77,62,417,1357,4,1405,1401,-4,0,0,,,,,,
2015,2,8,7,AA,1046,N484AA,MCI,DFW,1104,1058,-6,14,1112,101,92,66,460,1218,12,1245,1230,-15,0,0,,,,,,
2015,2,10,2,AA,2474,N3BRAA,LAX,DFW,1700,1653,-7,12,1705,176,177,149,1235,2134,16,2156,2150,-6,0,0,,,,,,
2015,11,1,7,UA,1191,,MCO,IAH,900,,,,,154,,,854,,,1034,,,0,1,A,,,,,
2015,10,30,5,AA,340,N437AA,13198,11298,1433,1533,60,21,1554,104,118,85,460,1719,12,1617,1731,74,0,0,,74,0,0,0,0
2015,6,17,3,UA,1761,N73276,MSP,ORD,948,1009,21,18,1027,86,85,56,334,1123,11,1114,1134,20,0,0,,0,0,7,13,0
2015,2,4,3,DL,1096,N990AT,DTW,PVD,1945,2030,45,15,2045,116,95,75,615,2200,5,2141,2205,24,0,0,,0,0,0,24,0
2015,3,22,7,OO,2879,N866AS,SAN,LAX,1700,,,,,48,,,109,,,1748,,,0,1,B,,,,,
2015,1,17,6,UA,831,N825UA,DSM,DEN,600,612,12,12,624,124,113,92,589,656,9,704,705,1,0,0,,,,,,
2015,8,20,4,AS,326,N409AS,SEA,SJC,1240,1235,-5,12,1247,124,114,98,697,1425,4,1444,1429,-15,0,0,,,,,,
2015,3,21,6,WN,1304,N922WN,STL,PHX,630,627,-3,8,635,215,204,191,1262,746,5,805,751,-14,0,0,,,,,,
2015,12,3,4,DL,1095,N937DL,CLT,ATL,1315,1308,-7,28,1336,85,74,40,226,1416,6,1440,1422,-18,0,0,,,,,,
2015,3,26,4,UA,1112,N68807,FLL,EWR,1959,2014,15,27,2041,178,202,147,1065,2308,28,2257,2336,39,0,0,,24,0,0,15,0
2015,3,7,6,DL,159,N905DE,BOS,DTW,1235,1236,1,17,1253,129,135,110,632,1443,8,1444,1451,7,0,0,,,,,,
2015,3,29,7,EV,4936,N606LR,IAH,DTW,1505,1524,19,10,1534,160,167,150,1075,1904,7,1845,1911,26,0,0,,7,0,6,13,0
2015,5,31,7,US,2004,N709UW,ATL,PHL,1700,1733,33,20,1753,127,129,96,666,1929,13,1907,1942,35,0,0,,2,0,0,21,12
2015,1,1,4,B6,907,N563JB,BOS,STT,715,724,9,12,736,245,209,195,1693,1151,2,1220,1153,-27,0,0,,,,,,
2015,5,15,5,OO,5193,N785SK,CHS,ORD,1703,1816,73,15,1831,141,131,109,760,1920,7,1824,1927,63,0,0,,0,0,0,63,0
2015,4,6,1,DL,1664,N943DN,MSP,DCA,1500,1504,4,10,1514,138,130,115,931,1809,5,1818,1814,-4,0,0,,,,,,
2015,4,18,6,OO,4535,N936SW,SBN,DTW,1007,1007,0,21,1028,58,63,32,157,1100,10,1105,1110,5,0,0,,,,,,
2015,4,23,4,AS,663,N302AS,PHX,PDX,700,646,-14,13,659,160,163,144,1009,923,6,940,929,-11,0,0,,,,,,
2015,8,21,5,AA,1862,N188US,CLT,ORD,1145,1153,8,18,1211,134,112,86,599,1237,8,1259,1245,-14,0,0,,,,,,
2015,3,8,7,EV,5036,N870AS,ATL,CSG,1944,1944,0,16,2000,42,37,18,83,2018,3,2026,2021,-5,0,0,,,,,,
2015,5,22,5,AA,231,N3HSAA,MIA,LAX,1845,1842,-3,23,1905,352,351,324,2342,2129,4,2137,2133,-4,0,0,,,,,,
2015,6,26,5,EV,5113,N981EV,ATL,DHN,1025,1022,-3,19,1041,58,55,34,170,1015,2,1023,1017,-6,0,0,,,,,,
2015,9,7,1,AS,684,N796AS,SEA,GEG,1210,1215,5,15,1230,55,55,37,224,1307,3,1305,1310,5,0,0,,,,,,
2015,5,5,2,WN,343,N8620H,TPA,MDW,1905,1904,-1,9,1913,160,145,133,997,2026,3,2045,2029,-16,0,0,,,,,,
2015,3,28,6,AA,1337,N3HXAA,LAS,DFW,1745,1739,-6,19,1758,150,150,126,1055,2204,5,2215,2209,-6,0,0,,,,,,
2015,4,3,5,EV,4387,N13914,MOB,IAH,1515,1527,12,11,1538,95,93,73,427,1651,9,1650,1700,10,0,0,,,,,,
2015,3,9,1,OO,6372,N780SK,FSD,DEN,629,617,-12,11,628,106,91,72,483,640,8,715,648,-27,0,0,,,,,,
2015,6,14,7,WN,247,N7725A,SJC,SNA,1010,1019,9,8,1027,75,73,60,342,1127,5,1125,1132,7,0,0,,,,,,
2015,4,30,4,F9,558,N922FR,SAN,DEN,1900,1851,-9,7,1858,132,123,109,853,2147,7,2212,2154,-18,0,0,,,,,,
2015,2,26,4,WN,4465,N776WN,STL,CMH,1850,1910,20,7,1917,75,71,58,409,2115,6,2105,2121,16,0,0,,0,0,16,0,0
2015,4,29,3,NK,403,N529NK,DFW,ATL,1504,1514,10,13,1527,127,130,88,731,1755,29,1811,1824,13,0,0,,,,,,
2015,10,16,5,B6,1159,N266JB,10721,14100,1840,1836,-4,15,1851,97,97,77,280,2008,5,2017,2013,-4,0,0,,,,,,
2015,10,8,4,WN,3185,N273WN,10821,11697,1645,1731,46,17,1748,155,141,120,925,1948,4,1920,1952,32,0,0,,0,0,32,0,0
2015,7,8,3,WN,269,N709SW,ATL,BWI,530,528,-2,15,543,105,137,84,577,707,38,715,745,30,0,0,,30,0,0,0,0
2015,7,4,6,AA,1300,N3GTAA,DFW,MSY,1524,1517,-7,20,1537,95,101,76,447,1653,5,1659,1658,-1,0,0,,,,,,
2015,2,7,6,WN,2669,N751SW,ABQ,DAL,1110,1105,-5,7,1112,95,90,80,580,1332,3,1345,1335,-10,0,0,,,,,,
2015,3,25,3,MQ,3530,N517MQ,CVG,ORD,1136,1131,-5,8,1139,84,60,47,265,1126,5,1200,1131,-29,0,0,,,,,,
2015,10,15,4,AA,521,N586UW,11292,14107,1440,1436,-4,11,1447,110,104,87,602,1514,6,1530,1520,-10,0,0,,,,,,
2015,7,2,4,EV,5067,N854AS,ATL,CAE,1935,1935,0,20,1955,62,58,35,192,2030,3,2037,2033,-4,0,0,,,,,,
2015,12,18,5,AA,1905,N523UW,CLT,MCO,924,921,-3,18,939,100,116,84,468,1103,14,1104,1117,13,0,0,,,,,,
2015,9,3,4,UA,522,N461UA,SFO,PDX,2301,25,84,17,42,104,90,71,550,153,2,45,155,70,0,0,,0,0,3,67,0
2015,5,3,7,OO,4526,N549CA,SLC,DEN,1550,1630,40,14,1644,90,81,62,391,1746,5,1720,1751,31,0,0,,0,0,27,4,0
2015,3,9,1,B6,1145,N265JB,RIC,FLL,1422,1420,-2,12,1432,142,131,113,805,1625,6,1644,1631,-13,0,0,,,,,,
2015,10,18,7,WN,640,N8318F,10792,13232,625,620,-5,7,627,110,86,74,468,641,5,715,646,-29,0,0,,,,,,
2015,8,16,7,AA,613,N806AW,CLT,MSP,1119,1118,-1,14,1132,158,141,123,930,1235,4,1257,1239,-18,0,0,,,,,,
2015,11,6,5,EV,4146,N14905,IAH,HSV,1922,1916,-6,15,1931,104,113,93,595,2104,5,2106,2109,3,0,0,,,,,,
2015,11,5,4,DL,2418,N899AT,MKE,LGA,915,907,-8,10,917,131,123,100,738,1157,13,1226,1210,-16,0,0,,,,,,
2015,7,2,4,DL,2180,N968AT,ATL,MEM,1102,1111,9,26,1137,79,85,54,332,1131,5,1121,1136,15,0,0,,6,0,4,5,0
2015,6,30,2,HA,307,N485HA,KOA,HNL,2013,2029,16,9,2038,43,43,27,163,2105,7,2056,2112,16,0,0,,0,0,0,16,0
2015,12,25,5,F9,1216,N705FR,MCO,PHL,2035,2049,14,13,2102,144,132,109,861,2251,10,2259,2301,2,0,0,,,,,,
2015,6,10,3,B6,1315,N228JB,JAX,FLL,1721,1724,3,15,1739,78,83,61,319,1840,7,1839,1847,8,0,0,,,,,,
2015,5,13,3,HA,383,N487HA,ITO,HNL,1111,1104,-7,7,1111,53,47,34,216,1145,6,1204,1151,-13,0,0,,,,,,
2015,7,9,4,AA,1862,N197UW,CLT,ORD,1145,1144,-1,15,1159,134,115,87,599,1226,13,1259,1239,-20,0,0,,,,,,
2015,6,27,6,UA,395,N809UA,BWI,ORD,1343,1338,-5,16,1354,125,135,97,622,1431,22,1448,1453,5,0,0,,,,,,
2015,10,16,5,WN,1975,N8606C,13232,15376,1935,1939,4,17,1956,225,219,198,1440,2114,4,2120,2118,-2,0,0,,,,,,
2015,10,28,3,AA,2302,N487AA,13487,11298,1827,1828,1,20,1848,152,150,121,852,2049,9,2059,2058,-1,0,0,,,,,,
2015,12,30,3,B6,1444,N559JB,PBI,EWR,1942,2100,78,12,2112,167,148,127,1023,2319,9,2229,2328,59,0,0,,0,0,23,36,0
2015,4,19,7,WN,48,N793SA,DAL,TPA,1940,2030,50,9,2039,135,127,112,917,2331,6,2255,2337,42,0,0,,0,0,6,36,0
2015,4,24,5,EV,5079,N678CA,ICT,ATL,1700,1652,-8,11,1703,125,111,91,782,1934,9,2005,1943,-22,0,0,,,,,,
2015,3,29,7,UA,1256,N77430,ORD,LAX,1544,1642,58,17,1659,272,254,230,1744,1849,7,1816,1856,40,0,0,,0,0,36,4,0
2015,1,13,2,UA,1556,N66825,PHX,DEN,710,714,4,10,724,110,97,78,602,842,9,900,851,-9,0,0,,,,,,
2015,4,14,2,EV,5020,N391CA,FSD,MSP,1532,1520,-12,33,1553,62,74,35,196,1628,6,1634,1634,0,0,0,,,,,,
2015,4,5,7,WN,4318,N949WN,OAK,SEA,740,735,-5,9,744,125,106,92,672,916,5,945,921,-24,0,0,,,,,,
2015,1,11,7,HA,119,N493HA,KOA,HNL,1004,956,-8,8,1004,44,44,31,163,1035,5,1048,1040,-8,0,0,,,,,,
2015,11,3,2,EV,4882,N847AS,MOB,ATL,725,720,-5,12,732,71,74,51,302,923,11,936,934,-2,0,0,,,,,,
2015,9,23,3,EV,4530,N23139,OMA,IAH,1429,1425,-4,9,1434,142,132,117,781,1631,6,1651,1637,-14,0,0,,,,,,
2015,5,31,7,NK,300,N615NK,MYR,LGA,903,853,-10,7,900,117,118,81,563,1021,30,1100,1051,-9,0,0,,,,,,
2015,2,10,2,OO,4702,N815SK,LAX,SMF,1335,1332,-3,21,1353,88,85,60,373,1453,4,1503,1457,-6,0,0,,,,,,
2015,5,28,4,MQ,3262,N941MQ,ORD,CLE,1205,1201,-4,13,1214,87,67,52,315,1406,2,1432,1408,-24,0,0,,,,,,
2015,1,22,4,US,2091,N579UW,CLT,DFW,730,727,-3,22,749,176,188,158,936,927,8,926,935,9,0,0,,,,,,
2015,7,1,3,DL,1856,N939AT,ATL,MLB,921,921,0,10,931,87,81,66,442,1037,5,1048,1042,-6,0,0,,,,,,
2015,3,11,3,DL,322,N672DL,SJU,ATL,1243,1245,2,15,1300,247,218,197,1547,1617,6,1650,1623,-27,0,0,,,,,,
2015,4,23,4,OO,5507,N954SW,TUS,DEN,1238,1251,13,16,1307,117,115,95,639,1542,4,1535,1546,11,0,0,,,,,,
2015,10,26,1,AA,715,N963UW,14100,10721,1715,1711,-4,11,1722,76,68,48,280,1810,9,1831,1819,-12,0,0,,,,,,
2015,5,3,7,AA,248,N434AA,DFW,MKE,1510,1507,-3,10,1517,147,132,116,853,1713,6,1737,1719,-18,0,0,,,,,,
2015,4,13,1,B6,1522,N526JB,LGB,PDX,1100,1056,-4,9,1105,140,129,114,846,1259,6,1320,1305,-15,0,0,,,,,,
2015,3,8,7,DL,2651,N937AT,JFK,TPA,1850,1844,-6,19,1903,190,175,153,1005,2136,3,2200,2139,-21,0,0,,,,,,
2015,8,25,2,UA,1099,N56859,IAH,SFO,2120,2136,16,15,2151,244,234,212,1635,2323,7,2324,2330,6,0,0,,,,,,
2015,10,22,4,DL,2245,N336NB,13487,11057,657,653,-4,12,705,161,139,118,930,1003,9,1038,1012,-26,0,0,,,,,,
2015,8,4,2,VX,872,N526VA,DAL,DCA,1400,1353,-7,8,1401,170,173,152,1184,1733,13,1750,1746,-4,0,0,,,,,,
2015,6,27,6,OO,6510,N143SY,LAX,COS,1755,1749,-6,18,1807,150,144,119,833,2106,7,2125,2113,-12,0,0,,,,,,
2015,5,4,1,OO,2849,N465SW,LAX,SJC,1530,1521,-9,20,1541,69,72,50,308,1631,2,1639,1633,-6,0,0,,,,,,
2015,2,6,5,WN,479,N265WN,SMF,SAN,1240,1239,-1,9,1248,85,86,67,480,1355,10,1405,1405,0,0,0,,,,,,
2015,4,10,5,AA,248,N585AA,MKE,DFW,1817,1815,-2,16,1831,160,163,132,853,2043,15,2057,2058,1,0,0,,,,,,
2015,12,14,1,UA,566,N855UA,ORD,ORF,1731,1731,0,17,1748,129,112,90,717,2018,5,2040,2023,-17,0,0,,,,,,
2015,7,4,6,B6,263,N763JB,JFK,SEA,1736,1731,-5,33,1804,383,371,330,2422,2034,8,2059,2042,-17,0,0,,,,,,
2015,1,21,3,WN,555,N288WN,MDW,OMA,1745,1802,17,18,1820,90,91,70,423,1930,3,1915,1933,18,0,0,,1,0,15,2,0
2015,2,2,1,AA,1297,N3JGAA,LGA,MIA,600,,,,,193,,,1096,,,913,,,0,1,B,,,,,
2015,4,2,4,WN,688,N491WN,RSW,IND,1835,1827,-8,10,1837,155,150,134,945,2051,6,2110,2057,-13,0,0,,,,,,
2015,8,7,5,DL,816,N342NB,DTW,PVD,1012,1014,2,39,1053,110,121,78,615,1211,4,1202,1215,13,0,0,,,,,,
2015,11,6,5,UA,620,N67846,SFO,ORD,834,841,7,17,858,261,248,219,1846,1437,12,1455,1449,-6,0,0,,,,,,
2015,5,31,7,AA,1210,N4XCAA,MSP,DFW,1340,1337,-3,16,1353,155,139,113,852,1546,10,1615,1556,-19,0,0,,,,,,
2015,5,1,5,DL,2607,N3771K,BNA,LAX,1647,1652,5,12,1704,265,244,223,1797,1847,9,1912,1856,-16,0,0,,,,,,
2015,7,2,4,OO,4472,N460SW,MSP,DAY,1318,1313,-5,20,1333,108,104,80,574,1553,4,1606,1557,-9,0,0,,,,,,
2015,6,22,1,OO,5199,N917SW,SFO,SLC,1154,1146,-8,26,1212,118,112,80,599,1432,6,1452,1438,-14,0,0,,,,,,
2015,12,5,6,WN,779,N918WN,MDW,DTW,1335,1331,-4,10,1341,70,63,44,228,1525,9,1545,1534,-11,0,0,,,,,,
2015,7,10,5,DL,810,N910AT,IAH,ATL,710,707,-3,10,717,125,115,94,689,951,11,1015,1002,-13,0,0,,,,,,
2015,7,26,7,OO,6481,N740SK,DEN,ASE,2150,2206,16,12,2218,44,40,25,125,2243,3,2234,2246,12,0,0,,,,,,
2015,3,27,5,EV,5134,N738EV,LGA,RIC,1904,,,,,101,,,292,,,2045,,,0,1,C,,,,,
2015,1,14,3,US,1799,N563UW,CLT,SFO,1805,1800,-5,25,1825,348,325,293,2296,2018,7,2053,2025,-28,0,0,,,,,,
2015,5,8,5,WN,258,N255WN,BUR,SJC,940,937,-3,9,946,65,63,51,296,1037,3,1045,1040,-5,0,0,,,,,,
2015,1,14,3,OO,5428,N928EV,HYS,DEN,650,646,-4,17,703,74,72,49,298,652,6,704,658,-6,0,0,,,,,,
2015,6,17,3,DL,1605,N934AT,ATL,SDF,1740,1737,-3,10,1747,90,70,54,321,1841,6,1910,1847,-23,0,0,,,,,,
2015,9,19,6,OO,5160,N763SK,IAH,ONT,918,914,-4,22,936,206,206,178,1334,1034,6,1044,1040,-4,0,0,,,,,,
2015,7,3,5,AA,1329,N3MJAA,SJU,ORD,1509,1508,-1,14,1522,305,286,255,2072,1837,17,1914,1854,-20,0,0,,,,,,
2015,4,27,1,US,2157,N955UW,LGA,DCA,1600,1556,-4,29,1625,82,87,39,214,1704,19,1722,1723,1,0,0,,,,,,
2015,6,25,4,DL,2169,N543US,MCO,ATL,1330,1327,-3,23,1350,102,103,70,404,1500,10,1512,1510,-2,0,0,,,,,,
2015,7,26,7,OO,4775,N601XJ,SLC,FCA,1544,1536,-8,19,1555,103,99,77,531,1712,3,1727,1715,-12,0,0,,,,,,
2015,1,30,5,AA,382,N568AA,OKC,DFW,1523,1535,12,12,1547,62,54,31,175,1618,11,1625,1629,4,0,0,,,,,,
2015,8,29,6,AA,1899,N184US,LAX,CLT,715,712,-3,14,726,299,295,269,2125,1455,12,1514,1507,-7,0,0,,,,,,
2015,9,9,3,AA,751,N163US,PHL,DFW,1630,1635,5,41,1716,224,234,181,1303,1917,12,1914,1929,15,0,0,,10,0,5,0,0
2015,11,5,4,EV,3850,N25134,LCH,IAH,1729,1740,11,16,1756,52,65,39,127,1835,10,1821,1845,24,0,0,,13,0,0,11,0
2015,7,6,1,WN,4859,N215WN,HOU,DEN,805,825,20,7,832,145,129,116,883,928,6,930,934,4,0,0,,,,,,
2015,2,13,5,WN,185,N617SW,CAK,RSW,710,708,-2,28,736,170,170,138,991,954,4,1000,958,-2,0,0,,,,,,
2015,8,9,7,AA,2428,N4XHAA,RDU,DFW,610,604,-6,12,616,175,164,140,1061,736,12,805,748,-17,0,0,,,,,,
2015,4,17,5,DL,823,N904DA,CLT,ATL,525,525,0,14,539,74,66,42,226,621,10,639,631,-8,0,0,,,,,,
2015,5,16,6,EV,5155,N850AS,ATL,AEX,1610,1605,-5,13,1618,95,93,78,500,1636,2,1645,1638,-7,0,0,,,,,,
2015,7,17,5,WN,3656,N247WN,BNA,SEA,1035,1032,-3,10,1042,300,282,262,1978,1304,10,1335,1314,-21,0,0,,,,,,
2015,2,20,5,US,477,N576UW,SFO,PHX,1550,1543,-7,14,1557,115,116,93,651,1830,9,1845,1839,-6,0,0,,,,,,
2015,9,3,4,MQ,3525,N523MQ,ORD,XNA,1652,1707,15,35,1742,117,109,71,522,1853,3,1849,1856,7,0,0,,,,,,
2015,2,8,7,AA,288,N3HCAA,ORD,BOS,2005,,,,,129,,,867,,,2314,,,0,1,B,,,,,
2015,9,22,2,NK,948,N618NK,DFW,ORD,1718,1701,-17,22,1723,142,150,110,802,1913,18,1940,1931,-9,0,0,,,,,,
2015,8,30,7,WN,2022,N464WN,OAK,LAX,1145,1140,-5,8,1148,80,74,57,337,1245,9,1305,1254,-11,0,0,,,,,,
2015,3,24,2,OO,6516,N927SW,DEN,FCA,1852,1847,-5,21,1908,143,149,122,752,2110,6,2115,2116,1,0,0,,,,,,
2015,7,12,7,AA,1414,N491AA,DFW,AUS,1055,1122,27,11,1133,64,47,32,190,1205,4,1159,1209,10,0,0,,,,,,
2015,4,5,7,UA,579,N446UA,AUS,DEN,1945,1945,0,14,1959,141,127,104,775,2043,9,2106,2052,-14,0,0,,,,,,
2015,8,12,3,MQ,3359,N648MQ,LEX,ORD,1510,1505,-5,7,1512,90,74,54,323,1506,13,1540,1519,-21,0,0,,,,,,
