date_of_journey,month,day_of_week,airline,flight_number,tail_number,origin_airport,destination_airport,scheduled_departure,departure_time,departure_delay,taxi_out,takeoff_time,scheduled_time,elapsed_time,air_time,distance,landing_time,taxi_in,scheduled_arrival,arrival_time,arrival_delay,diverted,cancelled,cancellation_reason,air_system_delay,security_delay,airline_delay,late_aircraft_delay,weather_delay
2015-09-14,September,Monday,WN,2776,N397SW,JAX,HOU,19:35:00,19:39:00,4.0,13.0,19:52:00,140.0,143.0,123.0,816,20:55:00,7.0,20:55:00,21:02:00,7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-27,April,Monday,US,566,N177US,PHX,MCO,12:15:00,12:14:00,-1.0,18.0,12:32:00,244.0,237.0,212.0,1849,19:04:00,7.0,19:19:00,19:11:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-03,August,Monday,WN,2505,N7746C,FLL,TPA,06:15:00,06:18:00,3.0,18.0,06:36:00,60.0,,,197,11:18:00,6.0,07:15:00,11:24:00,,1,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-22,June,Monday,DL,2206,N341NW,ORF,ATL,16:25:00,16:21:00,-4.0,10.0,16:31:00,112.0,90.0,76.0,516,17:47:00,4.0,18:17:00,17:51:00,-26.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-16,July,Thursday,B6,2016,N348JB,BUF,BOS,13:41:00,13:37:00,-4.0,8.0,13:45:00,77.0,75.0,61.0,395,14:46:00,6.0,14:58:00,14:52:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-10,June,Wednesday,HA,349,N475HA,KOA,OGG,09:13:00,09:08:00,-5.0,8.0,09:16:00,33.0,35.0,18.0,84,09:34:00,9.0,09:46:00,09:43:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-23,June,Tuesday,OO,4664,N813SK,MSY,SLC,07:40:00,07:33:00,-7.0,13.0,07:46:00,211.0,216.0,179.0,1428,09:45:00,24.0,10:11:00,10:09:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-07,April,Tuesday,DL,1795,N910DN,ATL,MSP,19:15:00,19:31:00,16.0,16.0,19:47:00,165.0,175.0,157.0,907,21:24:00,2.0,21:00:00,21:26:00,26.0,0,0,Not Cancelled,10.0,0.0,12.0,4.0,0.0
2015-11-29,November,Sunday,WN,1029,N210WN,OAK,BUR,19:10:00,19:12:00,2.0,7.0,19:19:00,65.0,59.0,50.0,325,20:09:00,2.0,20:15:00,20:11:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-11,March,Wednesday,EV,2547,N876AS,SHV,DFW,18:25:00,20:34:00,129.0,8.0,20:42:00,60.0,56.0,37.0,190,21:19:00,11.0,19:25:00,21:30:00,125.0,0,0,Not Cancelled,0.0,0.0,0.0,125.0,0.0
2015-01-16,January,Friday,AA,1596,N3FPAA,SNA,DFW,14:50:00,14:41:00,-9.0,10.0,14:51:00,170.0,174.0,143.0,1205,19:14:00,21.0,19:40:00,19:35:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-09,February,Monday,US,2067,N835AW,RDU,CLT,16:05:00,16:06:00,1.0,19.0,16:25:00,61.0,62.0,38.0,130,17:03:00,5.0,17:06:00,17:08:00,2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-06,August,Thursday,WN,279,N228WN,ABQ,SAN,16:00:00,15:59:00,-1.0,6.0,16:05:00,105.0,95.0,86.0,628,16:31:00,3.0,16:45:00,16:34:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-24,March,Tuesday,OO,4565,N549CA,OKC,SLC,17:40:00,17:38:00,-2.0,13.0,17:51:00,154.0,147.0,130.0,866,19:01:00,4.0,19:14:00,19:05:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-15,March,Sunday,VX,490,N623VA,LAX,LAS,17:30:00,17:22:00,-8.0,14.0,17:36:00,65.0,64.0,40.0,236,18:16:00,10.0,18:35:00,18:26:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-15,December,Tuesday,UA,339,N76503,BOS,DEN,07:32:00,07:31:00,-1.0,39.0,08:10:00,288.0,355.0,302.0,1754,11:12:00,14.0,10:20:00,11:26:00,66.0,0,0,Not Cancelled,66.0,0.0,0.0,0.0,0.0
2015-12-10,December,Thursday,HA,292,N475HA,HNL,ITO,11:49:00,11:44:00,-5.0,15.0,11:59:00,54.0,65.0,45.0,216,12:44:00,5.0,12:43:00,12:49:00,6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-14,July,Tuesday,F9,1149,N954FR,MCO,ATL,10:05:00,09:56:00,-9.0,13.0,10:09:00,90.0,89.0,65.0,404,11:14:00,11.0,11:35:00,11:25:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-31,August,Monday,F9,705,N943FR,ATL,MSY,19:05:00,19:02:00,-3.0,13.0,19:15:00,95.0,86.0,66.0,425,19:21:00,7.0,19:40:00,19:28:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-14,November,Saturday,WN,1956,N8323C,FLL,BWI,10:50:00,10:57:00,7.0,20.0,11:17:00,155.0,152.0,122.0,925,13:19:00,10.0,13:25:00,13:29:00,4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-22,July,Wednesday,AS,64,N762AS,WRG,KTN,17:30:00,17:30:00,0.0,4.0,17:34:00,29.0,27.0,18.0,82,17:52:00,5.0,17:59:00,17:57:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-15,October,Thursday,WN,796,N404WN,10821,10994,20:40:00,20:33:00,-7.0,22.0,20:55:00,100.0,97.0,71.0,472,22:06:00,4.0,22:20:00,22:10:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-03,January,Saturday,AS,473,N407AS,LAX,SEA,22:25:00,22:22:00,-3.0,19.0,22:41:00,161.0,170.0,145.0,954,01:06:00,6.0,01:06:00,01:12:00,6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-10,February,Tuesday,US,415,N757UW,PHX,SJC,10:54:00,10:57:00,3.0,14.0,11:11:00,119.0,112.0,95.0,621,11:46:00,3.0,11:53:00,11:49:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-05,July,Sunday,DL,964,N332NB,DCA,DTW,07:43:00,07:40:00,-3.0,9.0,07:49:00,91.0,83.0,63.0,405,08:52:00,11.0,09:14:00,09:03:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-02,February,Monday,EV,2571,N901EV,MEI,PIB,21:02:00,20:53:00,-9.0,13.0,21:06:00,33.0,34.0,18.0,69,21:24:00,3.0,21:35:00,21:27:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-29,April,Wednesday,MQ,2956,N905MQ,DFW,SAV,07:10:00,07:14:00,4.0,17.0,07:31:00,149.0,137.0,116.0,925,10:27:00,4.0,10:39:00,10:31:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-18,December,Friday,WN,3108,N752SW,LAX,SAT,14:00:00,13:59:00,-1.0,10.0,14:09:00,165.0,156.0,141.0,1211,18:30:00,5.0,18:45:00,18:35:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-16,March,Monday,EV,4465,N13566,IAH,GRR,12:50:00,12:46:00,-4.0,14.0,13:00:00,158.0,155.0,137.0,1042,16:17:00,4.0,16:28:00,16:21:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-21,July,Tuesday,WN,4107,N465WN,BWI,BUF,10:15:00,10:36:00,21.0,8.0,10:44:00,70.0,60.0,49.0,281,11:33:00,3.0,11:25:00,11:36:00,11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-14,November,Saturday,DL,749,N987DL,MIA,ATL,09:00:00,08:59:00,-1.0,15.0,09:14:00,116.0,107.0,85.0,594,10:39:00,7.0,10:56:00,10:46:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-07,April,Tuesday,WN,3165,N477WN,FLL,SJU,11:40:00,11:37:00,-3.0,17.0,11:54:00,160.0,149.0,126.0,1046,14:00:00,6.0,14:20:00,14:06:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-21,July,Tuesday,DL,786,N916DL,ATL,LGA,06:00:00,05:59:00,-1.0,13.0,06:12:00,132.0,139.0,105.0,762,07:57:00,21.0,08:12:00,08:18:00,6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-26,November,Thursday,WN,4245,N402WN,HOU,TPA,10:20:00,10:26:00,6.0,9.0,10:35:00,115.0,107.0,93.0,781,13:08:00,5.0,13:15:00,13:13:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-03-19,March,Thursday,EV,3957,N13978,ORD,SDF,17:15:00,17:14:00,-1.0,11.0,17:25:00,78.0,69.0,47.0,287,19:12:00,11.0,19:33:00,19:23:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-14,April,Tuesday,B6,2105,N216JB,EWR,FLL,21:25:00,21:10:00,-15.0,11.0,21:21:00,177.0,163.0,148.0,1065,23:49:00,4.0,00:22:00,23:53:00,-29.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-01,June,Monday,VX,740,N524VA,SFO,SEA,07:30:00,07:28:00,-2.0,12.0,07:40:00,120.0,116.0,96.0,679,09:16:00,8.0,09:30:00,09:24:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-27,April,Monday,EV,5435,N872AS,MLU,ATL,06:00:00,05:56:00,-4.0,24.0,06:20:00,88.0,101.0,66.0,448,08:26:00,11.0,08:28:00,08:37:00,9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-08,July,Wednesday,EV,5900,N16918,SYR,ORD,10:30:00,10:55:00,25.0,10.0,11:05:00,119.0,123.0,100.0,607,11:45:00,13.0,11:29:00,11:58:00,29.0,0,0,Not Cancelled,4.0,0.0,0.0,25.0,0.0
2015-05-13,May,Wednesday,OO,5499,N773SK,MFE,IAH,16:21:00,16:12:00,-9.0,9.0,16:21:00,73.0,73.0,60.0,316,17:21:00,4.0,17:34:00,17:25:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-21,October,Wednesday,OO,4439,N631SK,10713,14747,06:20:00,06:10:00,-10.0,12.0,06:22:00,89.0,85.0,67.0,399,06:29:00,6.0,06:49:00,06:35:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-24,May,Sunday,B6,1272,N584JB,FLL,LGA,12:40:00,12:30:00,-10.0,9.0,12:39:00,176.0,167.0,154.0,1076,15:13:00,4.0,15:36:00,15:17:00,-19.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-25,August,Tuesday,DL,2557,N936DN,ORF,ATL,05:20:00,05:19:00,-1.0,14.0,05:33:00,99.0,95.0,75.0,516,06:48:00,6.0,06:59:00,06:54:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-06,February,Friday,MQ,3601,N656MQ,ORD,TVC,14:20:00,14:35:00,15.0,11.0,14:46:00,61.0,51.0,39.0,224,16:25:00,1.0,16:21:00,16:26:00,5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-17,June,Wednesday,EV,4226,N13989,STL,CLE,19:42:00,19:50:00,8.0,10.0,20:00:00,93.0,80.0,65.0,487,22:05:00,5.0,22:15:00,22:10:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-04,August,Tuesday,EV,5117,N197PQ,ATL,TLH,13:50:00,13:48:00,-2.0,27.0,14:15:00,69.0,74.0,38.0,223,14:53:00,9.0,14:59:00,15:02:00,3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-27,June,Saturday,WN,4606,N370SW,MDW,STL,18:05:00,18:02:00,-3.0,15.0,18:17:00,60.0,59.0,40.0,251,18:57:00,4.0,19:05:00,19:01:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-19,May,Tuesday,AA,1503,N3LTAA,TPA,ORD,10:40:00,10:33:00,-7.0,16.0,10:49:00,175.0,165.0,142.0,1012,12:11:00,7.0,12:35:00,12:18:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-10,February,Tuesday,WN,3849,N375SW,MSY,HOU,14:00:00,13:53:00,-7.0,8.0,14:01:00,75.0,70.0,53.0,302,14:54:00,9.0,15:15:00,15:03:00,-12.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-23,September,Wednesday,MQ,3273,N527MQ,ORD,BUF,18:34:00,18:39:00,5.0,17.0,18:56:00,96.0,85.0,65.0,473,21:01:00,3.0,21:10:00,21:04:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-31,July,Friday,MQ,3258,N655MQ,ORD,BWI,11:32:00,11:29:00,-3.0,11.0,11:40:00,119.0,103.0,87.0,622,14:07:00,5.0,14:31:00,14:12:00,-19.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-15,December,Tuesday,WN,3009,N601WN,SMF,SEA,18:35:00,18:43:00,8.0,7.0,18:50:00,110.0,113.0,102.0,605,20:32:00,4.0,20:25:00,20:36:00,11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-28,June,Sunday,US,534,N167US,DFW,PHX,08:15:00,08:13:00,-2.0,13.0,08:26:00,157.0,134.0,116.0,868,08:22:00,5.0,08:52:00,08:27:00,-25.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-17,January,Saturday,US,1754,N827AW,TPA,CLT,15:35:00,15:25:00,-10.0,11.0,15:36:00,100.0,96.0,79.0,507,16:55:00,6.0,17:15:00,17:01:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-11,September,Friday,DL,2274,N6707A,RSW,ATL,16:45:00,16:41:00,-4.0,14.0,16:55:00,111.0,104.0,84.0,515,18:19:00,6.0,18:36:00,18:25:00,-11.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-22,October,Thursday,UA,1793,N38424,11042,13204,07:31:00,07:23:00,-8.0,9.0,07:32:00,146.0,130.0,110.0,895,09:22:00,11.0,09:57:00,09:33:00,-24.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-07,September,Monday,B6,527,N634JB,EWR,MCO,21:25:00,21:27:00,2.0,17.0,21:44:00,153.0,152.0,126.0,937,23:50:00,9.0,23:58:00,23:59:00,1.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-21,April,Tuesday,MQ,3265,N646MQ,CVG,ORD,06:30:00,06:26:00,-4.0,14.0,06:40:00,73.0,74.0,52.0,265,06:32:00,8.0,06:43:00,06:40:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-20,September,Sunday,EV,2715,N906EV,DFW,GRK,10:45:00,10:38:00,-7.0,26.0,11:04:00,54.0,54.0,25.0,134,11:29:00,3.0,11:39:00,11:32:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-16,February,Monday,UA,1728,N57852,OGG,SFO,13:38:00,13:38:00,0.0,11.0,13:49:00,297.0,294.0,277.0,2338,20:26:00,6.0,20:35:00,20:32:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-04,November,Wednesday,DL,2438,N964DL,ATL,DCA,09:20:00,09:49:00,29.0,14.0,10:03:00,99.0,88.0,71.0,547,11:14:00,3.0,10:59:00,11:17:00,18.0,0,0,Not Cancelled,0.0,0.0,18.0,0.0,0.0
2015-01-27,January,Tuesday,AS,67,N596AS,SEA,KTN,14:55:00,14:47:00,-8.0,18.0,15:05:00,123.0,118.0,96.0,680,15:41:00,4.0,15:58:00,15:45:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-22,February,Sunday,EV,4979,N717EV,GRR,DTW,10:12:00,10:04:00,-8.0,22.0,10:26:00,68.0,55.0,26.0,120,10:52:00,7.0,11:20:00,10:59:00,-21.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-02,July,Thursday,AA,555,N125UW,RSW,PHL,13:59:00,14:16:00,17.0,17.0,14:33:00,161.0,158.0,137.0,993,16:50:00,4.0,16:40:00,16:54:00,14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-26,January,Monday,UA,1438,N76504,EWR,PBI,07:54:00,07:53:00,-1.0,55.0,08:48:00,180.0,209.0,150.0,1023,11:18:00,4.0,10:54:00,11:22:00,28.0,0,0,Not Cancelled,28.0,0.0,0.0,0.0,0.0
2015-12-19,December,Saturday,WN,3734,N7732A,BWI,MCO,08:00:00,08:04:00,4.0,16.0,08:20:00,150.0,140.0,117.0,787,10:17:00,7.0,10:30:00,10:24:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-24,June,Wednesday,UA,1259,N36476,LAX,IAH,09:22:00,09:41:00,19.0,12.0,09:53:00,209.0,191.0,173.0,1379,14:46:00,6.0,14:51:00,14:52:00,1.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-18,June,Thursday,EV,4959,N741EV,BHM,LGA,16:30:00,17:53:00,83.0,13.0,18:06:00,155.0,139.0,117.0,866,21:03:00,9.0,20:05:00,21:12:00,67.0,0,0,Not Cancelled,0.0,0.0,67.0,0.0,0.0
2015-11-20,November,Friday,DL,1140,N904DA,MSP,DEN,11:30:00,11:27:00,-3.0,16.0,11:43:00,130.0,132.0,110.0,680,12:33:00,6.0,12:40:00,12:39:00,-1.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-20,August,Thursday,UA,1704,N33266,SFO,IAD,05:55:00,05:52:00,-3.0,17.0,06:09:00,314.0,291.0,269.0,2419,13:38:00,5.0,14:09:00,13:43:00,-26.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-14,August,Friday,WN,596,N8632A,BNA,SAN,08:55:00,08:52:00,-3.0,7.0,08:59:00,250.0,238.0,215.0,1751,10:34:00,16.0,11:05:00,10:50:00,-15.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-18,February,Wednesday,MQ,3075,N663MQ,ORD,GRB,10:30:00,10:37:00,7.0,16.0,10:53:00,62.0,53.0,34.0,173,11:27:00,3.0,11:32:00,11:30:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-10,February,Tuesday,EV,4609,N29515,CRP,IAH,16:04:00,16:17:00,13.0,8.0,16:25:00,61.0,54.0,39.0,201,17:04:00,7.0,17:05:00,17:11:00,6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-24,January,Saturday,AS,881,N585AS,SJC,LIH,07:00:00,06:49:00,-11.0,13.0,07:02:00,350.0,348.0,329.0,2466,10:31:00,6.0,10:50:00,10:37:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-01,April,Wednesday,WN,3566,N928WN,MCI,MDW,12:30:00,12:24:00,-6.0,9.0,12:33:00,80.0,76.0,61.0,405,13:34:00,6.0,13:50:00,13:40:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-03,September,Thursday,WN,710,N904WN,SJC,LAX,08:50:00,08:50:00,0.0,9.0,08:59:00,75.0,72.0,53.0,308,09:52:00,10.0,10:05:00,10:02:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-28,December,Monday,AA,1355,N3JFAA,PDX,DFW,13:50:00,13:56:00,6.0,13.0,14:09:00,223.0,268.0,197.0,1616,19:26:00,58.0,19:33:00,20:24:00,51.0,0,0,Not Cancelled,45.0,0.0,6.0,0.0,0.0
2015-03-12,March,Thursday,AA,1402,N3JJAA,ORD,RDU,21:10:00,21:16:00,6.0,18.0,21:34:00,105.0,113.0,90.0,646,00:04:00,5.0,23:55:00,00:09:00,14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-07,May,Thursday,WN,3748,N955WN,DCA,ATL,12:00:00,11:58:00,-2.0,24.0,12:22:00,110.0,112.0,81.0,547,13:43:00,7.0,13:50:00,13:50:00,0.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-22,November,Sunday,B6,735,N588JB,SFO,LGB,06:00:00,05:56:00,-4.0,12.0,06:08:00,81.0,76.0,61.0,354,07:09:00,3.0,07:21:00,07:12:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-11-01,November,Sunday,DL,1775,N129DL,ATL,SFO,16:28:00,16:16:00,-12.0,25.0,16:41:00,329.0,326.0,288.0,2139,18:29:00,13.0,18:57:00,18:42:00,-15.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-28,April,Tuesday,DL,2032,N995AT,MSP,JFK,07:02:00,07:00:00,-2.0,17.0,07:17:00,162.0,160.0,133.0,1029,10:30:00,10.0,10:44:00,10:40:00,-4.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-07,May,Thursday,EV,4115,N11107,ORD,FAR,19:20:00,19:16:00,-4.0,31.0,19:47:00,117.0,,,557,00:31:00,5.0,21:17:00,00:36:00,,1,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-05,July,Sunday,WN,3388,N930WN,PWM,BWI,15:40:00,15:38:00,-2.0,11.0,15:49:00,90.0,84.0,69.0,452,16:58:00,4.0,17:10:00,17:02:00,-8.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-18,May,Monday,B6,54,N591JB,PBI,JFK,15:05:00,17:22:00,137.0,19.0,17:41:00,175.0,161.0,137.0,1028,19:58:00,5.0,18:00:00,20:03:00,123.0,0,0,Not Cancelled,123.0,0.0,0.0,0.0,0.0
2015-06-01,June,Monday,VX,733,N529VA,DAL,AUS,14:55:00,14:57:00,2.0,9.0,15:06:00,50.0,46.0,32.0,189,15:38:00,5.0,15:45:00,15:43:00,-2.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-17,May,Sunday,UA,1546,N33289,SAN,DEN,06:15:00,06:24:00,9.0,18.0,06:42:00,148.0,132.0,105.0,853,09:27:00,9.0,09:43:00,09:36:00,-7.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-14,January,Wednesday,WN,464,N933WN,HOU,PNS,15:00:00,14:55:00,-5.0,9.0,15:04:00,80.0,72.0,60.0,488,16:04:00,3.0,16:20:00,16:07:00,-13.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-08-20,August,Thursday,EV,5287,N719EV,MSP,RIC,17:23:00,,,,,145.0,,,970,,,20:48:00,,,0,1,B,0.0,0.0,0.0,0.0,0.0
2015-07-09,July,Thursday,UA,247,N816UA,DEN,MSP,14:25:00,14:30:00,5.0,13.0,14:43:00,128.0,106.0,87.0,680,17:10:00,6.0,17:33:00,17:16:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-01-02,January,Friday,MQ,3307,N622MQ,BIS,DFW,07:20:00,07:16:00,-4.0,12.0,07:28:00,175.0,165.0,148.0,977,09:56:00,5.0,10:15:00,10:01:00,-14.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-07,July,Tuesday,WN,4924,N496WN,DEN,AUS,12:30:00,12:27:00,-3.0,12.0,12:39:00,120.0,120.0,103.0,775,15:22:00,5.0,15:30:00,15:27:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-12-28,December,Monday,WN,933,N943WN,BWI,ORF,16:15:00,17:16:00,61.0,12.0,17:28:00,55.0,51.0,35.0,159,18:03:00,4.0,17:10:00,18:07:00,57.0,0,0,Not Cancelled,0.0,0.0,57.0,0.0,0.0
2015-03-17,March,Tuesday,DL,1199,N309US,ATL,STL,15:38:00,15:33:00,-5.0,19.0,15:52:00,103.0,103.0,79.0,484,16:11:00,5.0,16:21:00,16:16:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-10,February,Tuesday,AA,1055,N564AA,MCO,DFW,05:55:00,05:46:00,-9.0,15.0,06:01:00,180.0,174.0,149.0,985,07:30:00,10.0,07:55:00,07:40:00,-15.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-09-01,September,Tuesday,B6,651,N534JB,TPA,SJU,07:41:00,07:31:00,-10.0,11.0,07:42:00,179.0,183.0,163.0,1237,10:25:00,9.0,10:40:00,10:34:00,-6.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-04-05,April,Sunday,NK,175,N502NK,MSP,LAS,15:05:00,15:14:00,9.0,11.0,15:25:00,204.0,211.0,195.0,1299,16:40:00,5.0,16:29:00,16:45:00,16.0,0,0,Not Cancelled,7.0,0.0,9.0,0.0,0.0
2015-10-09,October,Friday,MQ,3052,N818MQ,11778,11298,13:28:00,13:23:00,-5.0,7.0,13:30:00,72.0,58.0,45.0,227,14:15:00,6.0,14:40:00,14:21:00,-19.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-06-15,June,Monday,MQ,3414,N696MQ,ROC,ORD,15:11:00,,,,,118.0,,,528,,,16:09:00,,,0,1,C,0.0,0.0,0.0,0.0,0.0
2015-05-25,May,Monday,EV,4586,N12145,MFE,IAH,11:00:00,10:54:00,-6.0,11.0,11:05:00,77.0,74.0,56.0,316,12:01:00,7.0,12:17:00,12:08:00,-9.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-05-06,May,Wednesday,WN,4193,N210WN,DCA,STL,07:40:00,07:34:00,-6.0,10.0,07:44:00,130.0,126.0,99.0,719,08:23:00,17.0,08:50:00,08:40:00,-10.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-07-13,July,Monday,AA,244,N3BBAA,SNA,DFW,08:00:00,08:06:00,6.0,8.0,08:14:00,182.0,171.0,153.0,1205,12:47:00,10.0,13:02:00,12:57:00,-5.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-10-26,October,Monday,AA,2319,N3LRAA,11298,13930,15:20:00,15:15:00,-5.0,18.0,15:33:00,149.0,137.0,106.0,802,17:19:00,13.0,17:49:00,17:32:00,-17.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
2015-02-22,February,Sunday,WN,3476,N697SW,BOS,ATL,15:25:00,15:54:00,29.0,21.0,16:15:00,190.0,193.0,160.0,946,18:55:00,12.0,18:35:00,19:07:00,32.0,0,0,Not Cancelled,3.0,0.0,20.0,9.0,0.0
2015-09-23,September,Wednesday,OO,6466,N145SY,LAX,SLC,09:31:00,09:27:00,-4.0,25.0,09:52:00,119.0,120.0,88.0,590,12:20:00,7.0,12:30:00,12:27:00,-3.0,0,0,Not Cancelled,0.0,0.0,0.0,0.0,0.0
